성분명,CAS번호,규제국가,규제구분,단서조항,제한사항,제한농도값_percent,최소제한농도_percent,최대제한농도_percent,예측_Kp_cm_h,Cmax_mg_L,Tmax_h,AUC_mg_h_L,총흡수량_mg,SED_mg_kg_day,적용기준치_mg_kg_day,적용기준치_종류,MoS,log_MoS,MoS_group,대시보드판정,PoD_보강상태,기준치_신뢰도,기준치_출처,기준치_출처_URL,기준치_근거요약,규제우선경고,국소독성_주의,SMILES_InChI_확보필요,PoD_추가조사우선순위,남은과제_메모,독성종말점,독성종말점_분류,독성용량,독성용량_추출값_mg_kg,독성용량_표준화메모,독성용량_MoS사용여부,독성시험종,독성노출경로,독성정보_URL,국문표준명,영문성분명,기준치_우선순위,MoS계산식
testosterone,58-22-0,중국,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,캐나다,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,한국,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,EU,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,대만,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,브라질,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
testosterone,58-22-0,아르헨티나,금지,,,,,,0.0079448797132552,0.252423107415146,14.0,7.014470878393216,3.723989202251617,0.0310332433520968,0.0023,TTC_Cramer III,0.0741140709626987,-1.1300993310042005,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,"134,400 ㎍/kg/4주(연속적)",134.4,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,Implant,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000414,테스토스테론,Testosterone,TTC_fallback,0.0023 / 0.0310332 = 0.07411
Hydroxypregnenolone,145-13-1,,,,,,,,0.0016656651729678,0.0651440029775027,16.5,2.058459677536747,1.1339841531842656,0.0094498679432022,0.0023,TTC_Cramer III,0.2433896445774688,-0.6136979035033834,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제정보 확인 필요,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,,,TTC_fallback,0.0023 / 0.00944987 = 0.2434
Beta-Estradiol,50-28-2,,,,,,,,0.0041460764698145,0.1484392418294574,15.5,4.443643091208372,2.404981742361949,0.0200415145196829,0.0023,TTC_Cramer III,0.1147617859788567,-0.9402027016710128,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,10 mg/kg/7일 (지속적),10.0,일일 용량 가능성 있음(원문 확인 필요),MoS 기준치로 직접 사용하지 않음,랫드,피하,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T1000000200,,,TTC_fallback,0.0023 / 0.0200415 = 0.1148
Sodium caprate; Decanoic acid soap (C10:0),1002-62-6,,,,,,,,0.001100818461483,0.0439846791375332,17.0,1.4080321812653258,0.7793290607297991,0.0064944088394149,0.0023,TTC_Cramer III,0.3541507867569381,-0.4508117890658818,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제정보 확인 필요,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,,,TTC_fallback,0.0023 / 0.00649441 = 0.3542
Water,7732-18-5,,,,,,,,0.0002855344694913,0.0117823810874287,17.0,0.3843682327232823,0.214255521182304,0.0017854626765192,0.046,TTC_Cramer I,25.763630125093425,1.411007055590845,Borderline,주의,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 단순 알코올/산/당류/저반응성 구조 → 예비 Cramer I. TTC를 예비 기준치로 사용.,규제정보 확인 필요,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,PoD 미확인 시 TTC 기반 예비값,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,,,TTC_fallback,0.046 / 0.00178546 = 25.76
Benzene,71-43-2,,,,,,,,0.1456211045998048,0.935270342794266,6.5,15.829196536731756,7.975244267367946,0.0664603688947328,0.0023,TTC_Cramer III,0.0346070904849022,-1.460834911525494,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제/금지 또는 의약품성·CMR 가능성 우선 검토,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; 일반 화장품 MoS보다 규제/전문가 판단 우선,TDLo,TDLo,1200 g/kg 49주 간헐투여,1200000.0,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,마우스,경피,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T2000000199,,,TTC_fallback,0.0023 / 0.0664604 = 0.03461
4-propoxyphenol,18979-50-5,,,,,,,,0.0161927385721714,0.4156263048997871,12.0,10.182812144717,5.2786407341364106,0.04398867278447,0.0023,TTC_Cramer III,0.0522861876572007,-1.2816130227295264,Risk,위험,외부 PoD 미확인 → TTC 임시 적용,예비,SCCS TTC/Cramer fallback,https://health.ec.europa.eu/system/files/2023-12/sccs_o_273_final.pdf,외부 PoD 미확인. 구조정보 부재 또는 방향족/페놀/복합구조 → 보수적 Cramer III. TTC를 예비 기준치로 사용.,규제정보 확인 필요,피부자극/감작성/국소독성 별도 표시 권장,필요: 구조 기반 Cramer/alert 검증용,높음: Risk + TTC 임시/보정 기준,PoD 미확인 시 TTC 기반 예비값; MoS 외 감작성·자극성 확인 필요,,정보 없음,,,용량정보 없음,PoD로 사용 불가 또는 정보 부족,,,,,,TTC_fallback,0.0023 / 0.0439887 = 0.05229
methyl salicylate,119-36-8,일본,한도,주1) 구 기준 표시는 구 기준에 수재되어 있던 성분을 의미합니다. 주2) 괄호 안 수치는 구 기준에 표시되었던 배합량을 참고로 병기한 것입니다,"100그램당 최대 배합량: 점막에 사용하지 않고 씻어내는 화장품 5.0 g, 점막에 사용하지 않고 씻어내지 않는 화장품 5.0 g, 점막에 사용하는 화장품 0.10 g. 단서: 구 기준 수재 성분 및 구 기준 배합량 참고값이 병기되어 있습니다",,,,0.0291289005787987,0.577538536564904,10.5,12.462684428830938,6.371256009270413,0.0530938000772534,50.0,NOAEL_외부레퍼런스,941.7295414388908,2.9739261941668285,Safe,안정,외부 PoD 적용,높음,SCCS Opinion on Methyl salicylate,https://health.ec.europa.eu/system/files/2022-08/sccs_o_255.pdf,SCCS는 oral exposure 자료에서 NOAEL 50 mg/kg bw/day를 MoS 계산에 사용할 수 있는 값으로 제시.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,LD50,LD50,0.887 g/kg,887.0,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,경구,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T5800000024,메틸살리실레이트,Methyl Salicylate,1_SCCS Opinion,50 / 0.0530938 = 941.7
methyl salicylate,119-36-8,캐나다,한도,,최대 허용 농도: 1%,"1.0, 1.0",1.0,1.0,0.0291289005787987,0.577538536564904,10.5,12.462684428830938,6.371256009270413,0.0530938000772534,50.0,NOAEL_외부레퍼런스,941.7295414388908,2.9739261941668285,Safe,안정,외부 PoD 적용,높음,SCCS Opinion on Methyl salicylate,https://health.ec.europa.eu/system/files/2022-08/sccs_o_255.pdf,SCCS는 oral exposure 자료에서 NOAEL 50 mg/kg bw/day를 MoS 계산에 사용할 수 있는 값으로 제시.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,LD50,LD50,0.887 g/kg,887.0,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,경구,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T5800000024,메틸살리실레이트,Methyl Salicylate,1_SCCS Opinion,50 / 0.0530938 = 941.7
methyl salicylate,119-36-8,대만,한도,"※ 염모, 탈색, 탈염 및 관련 모발 제품에 표시해야 하는 주의사항은 보건복지부 공고에 따라 표시해야 합니다. ※ 염모제의 한도 기준은 제품 사용설명서에 따라 혼합한 후의 최대 허용 사용량을 의미합니다. ※ 화장품의 외포장 또는 용기에는 본 표에 등재된 성분의 주의사항을 명확히 표시해야 하며, 표시가 어려운 경우 라벨·설명서 또는 기타 방법으로 표시해야 합니다. ※ 구강 제제에는 비의약 치약, 구강청결제 및 치아 미백류 화장품이 포함됩니다. ※ 효능을 표시·광고하는 경우 관련 허위·과대광고 및 의료 효능 인정 기준을 준수해야 합니다","※ 염모, 탈색, 탈염 및 관련 모발 제품에 표시해야 하는 주의사항은 보건복지부 공고에 따라 표시해야 합니다. ※ 염모제의 한도 기준은 제품 사용설명서에 따라 혼합한 후의 최대 허용 사용량을 의미합니다. ※ 화장품의 외포장 또는 용기에는 본 표에 등재된 성분의 주의사항을 명확히 표시해야 하며, 표시가 어려운 경우 라벨·설명서 또는 기타 방법으로 표시해야 합니다. ※ 구강 제제에는 비의약 치약, 구강청결제 및 치아 미백류 화장품이 포함됩니다. ※ 효능을 표시·광고하는 경우 관련 허위·과대광고 및 의료 효능 인정 기준을 준수해야 합니다. 용도: 사용. 배합한도: 1.0%. 주의사항: 즉시 씻어내는 제품은 표시 면제 가능. 살리실산 중독 증상(호흡곤란, 중추신경계 중독 등)을 피하기 위해 메틸살리실레이트의 일일 사용량은 1.8 g을 초과해서는 안 되며, 아스피린 또는 살리실산에 알레르기·민감성이 있는 경우 사용 전 의사 또는 약사와 상담하십시오",1.0,1.0,1.0,0.0291289005787987,0.577538536564904,10.5,12.462684428830938,6.371256009270413,0.0530938000772534,50.0,NOAEL_외부레퍼런스,941.7295414388908,2.9739261941668285,Safe,안정,외부 PoD 적용,높음,SCCS Opinion on Methyl salicylate,https://health.ec.europa.eu/system/files/2022-08/sccs_o_255.pdf,SCCS는 oral exposure 자료에서 NOAEL 50 mg/kg bw/day를 MoS 계산에 사용할 수 있는 값으로 제시.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,LD50,LD50,0.887 g/kg,887.0,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,경구,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T5800000024,메틸살리실레이트,Methyl Salicylate,1_SCCS Opinion,50 / 0.0530938 = 941.7
methyl salicylate,119-36-8,EU,한도,,"제품 유형별 최대 농도: (a) 씻어내지 않는 피부 제품 및 씻어내지 않는 모발 제품 0.06%, (b) 페이스 메이크업 0.05%, (c) 아이 메이크업 및 메이크업 리무버 0.002%, (d) 스프레이/에어로졸형 씻어내지 않는 모발 제품 0.009%, (e) 데오도란트 스프레이/에어로졸 0.003%, (f) 바디로션 스프레이/에어로졸 0.04%, (g) 씻어내는 피부·모발 제품 0.06%, (h) 손 세정제 0.6%, (i) 하이드로알코올 기반 향료 0.6%, (j) 입술 제품 0.03%, (k) 치약 2.52%, (l) 6~10세 어린이용 구강청결제 0.1%, (m) 10세 초과 어린이 및 성인용 구강청결제 0.6%, (n) 구강 스프레이 0.65%. 기타: 치약을 제외하고 6세 미만 어린이용 제품에는 사용 금지. 농도가 씻어내지 않는 제품에서 0.001%, 씻어내는 제품에서 0.01%를 초과하면 성분 목록에 표시해야 합니다","0.06, 0.05, 0.002, 0.009, 0.003, 0.04, 0.06, 0.6, 0.6, 0.03, 2.52, 0.1, 0.6, 0.65, 0.06, 0.05, 0.002, 0.009, 0.003, 0.04, 0.06, 0.6, 0.6, 0.03, 2.52, 0.1, 0.6, 0.65",0.002,2.52,0.0291289005787987,0.577538536564904,10.5,12.462684428830938,6.371256009270413,0.0530938000772534,50.0,NOAEL_외부레퍼런스,941.7295414388908,2.9739261941668285,Safe,안정,외부 PoD 적용,높음,SCCS Opinion on Methyl salicylate,https://health.ec.europa.eu/system/files/2022-08/sccs_o_255.pdf,SCCS는 oral exposure 자료에서 NOAEL 50 mg/kg bw/day를 MoS 계산에 사용할 수 있는 값으로 제시.,국가별 한도/사용조건 확인,해당 없음 또는 추가 확인,필요: 구조 기반 Cramer/alert 검증용,낮음,현재 기준으로 대시보드 사용 가능,LD50,LD50,0.887 g/kg,887.0,단회 또는 기간 불명,MoS 기준치로 직접 사용하지 않음,랫드,경구,http://www.nifds.go.kr/toxinfo/SearchUtil.action?Action=getDetailChemTcd&amphddnToxicCode=T5800000024,메틸살리실레이트,Methyl Salicylate,1_SCCS Opinion,50 / 0.0530938 = 941.7
